Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
27.843964,3343.589355,55.699142,2.69776,,,,,,,,,27.851444,2.764576
27.851992,3343.765381,55.715202,2.697716,,,,,,,,,27.859472,2.766027
27.860022,3343.816895,55.731258,2.697666,,,,,,,,,27.867502,2.766027
27.86805,3343.707275,55.747318,2.697609,,,,,,,,,27.87553,2.766027
27.876078,3343.663818,55.763374,2.697531,,,,,,,,,27.883558,2.766027
27.884108,3343.787109,55.779434,2.69748,,,,,,,,,27.891588,2.766027
27.892136,3343.709229,55.795494,2.697446,,,,,,,,,27.899616,2.766027
27.900164,3343.867432,55.81155,2.697405,,,,,,,,,27.907644,2.766027
27.908194,3344.05957,55.82761,2.697405,,,,,,,,,27.915674,2.766027
27.916222,3344.300537,55.843666,2.697401,,,,,,,,,27.923702,2.766027
27.92425,3344.370117,55.859726,2.697337,,,,,,,,,27.93173,2.766027
27.93228,3344.299561,55.875786,2.697271,,,,,,,,,27.93976,2.766027
27.940308,3344.345459,55.891842,2.697182,,,,,,,,,27.947788,2.766027
27.948336,3344.416504,55.907902,2.697182,,,,,,,,,27.955816,2.766027
27.956366,3344.532471,55.923962,2.697236,,,,,,,,,27.963846,2.766027
27.964394,3344.736328,55.940018,2.697319,,,,,,,,,27.971874,2.766027
27.972422,3344.817383,55.956078,2.697344,,,,,,,,,27.979902,2.766027
27.980452,3344.870605,55.972134,2.697389,,,,,,,,,27.987932,2.766027
27.98848,3345.134033,55.988194,2.697463,,,,,,,,,27.99596,2.766027
27.996508,3345.104736,56.004253,2.697526,,,,,,,,,28.003988,2.766027
28.004538,3344.6521,56.020309,2.697602,,,,,,,,,28.012018,2.766027
28.012566,3344.623779,56.036369,2.697619,,,,,,,,,28.020046,2.766027
28.020594,3344.688721,56.052425,2.697649,,,,,,,,,28.028074,2.767478
28.028624,3345.04248,56.068485,2.697636,,,,,,,,,28.036104,2.76893
28.036652,3345.11377,56.084545,2.69763,,,,,,,,,28.044132,2.770381
28.04468,3344.892578,56.100601,2.697635,,,,,,,,,28.05216,2.771833
28.05271,3344.91748,56.116661,2.697595,,,,,,,,,28.06019,2.773284
28.060738,3344.821777,56.132721,2.697542,,,,,,,,,28.068218,2.774735
28.068766,3344.791748,56.148777,2.697449,,,,,,,,,28.076246,2.776187
28.076796,3344.717041,56.164837,2.697336,,,,,,,,,28.084276,2.777638
28.084824,3344.729248,56.180893,2.697238,,,,,,,,,28.092304,2.779089
28.092852,3344.446777,56.196953,2.697178,,,,,,,,,28.100332,2.780541
28.100882,3344.677246,56.213013,2.697185,,,,,,,,,28.108362,2.780541
28.10891,3344.316162,56.229069,2.6972,,,,,,,,,28.11639,2.780541
28.116938,3344.137451,56.245129,2.697179,,,,,,,,,28.124418,2.780541
28.124968,3344.092529,56.261185,2.697128,,,,,,,,,28.132448,2.780541
28.132996,3344.016357,56.277245,2.697075,,,,,,,,,28.140476,2.780541
28.141024,3343.994629,56.293304,2.697042,,,,,,,,,28.148504,2.780541
28.149054,3344.087158,56.309361,2.69703,,,,,,,,,28.156534,2.780541
28.157082,3344.009766,56.32542,2.696975,,,,,,,,,28.164562,2.780541
28.16511,3343.798096,56.34148,2.696908,,,,,,,,,28.17259,2.780541
28.17314,3343.314209,56.357536,2.696811,,,,,,,,,28.18062,2.780541
28.181168,3343.157715,56.373596,2.696777,,,,,,,,,28.188648,2.780541
28.189196,3343.177734,56.389652,2.696737,,,,,,,,,28.196676,2.780541
28.197226,3343.028076,56.405712,2.696763,,,,,,,,,28.204706,2.780541
28.205254,3343.10498,56.421772,2.696718,,,,,,,,,28.212734,2.780541
28.213282,3343.354492,56.437828,2.696702,,,,,,,,,28.220762,2.780541
28.221312,3343.459473,56.453888,2.696702,,,,,,,,,28.228792,2.780541
28.22934,3343.364014,56.469944,2.69664,,,,,,,,,28.23682,2.780541
28.237368,3343.262451,56.486004,2.696606,,,,,,,,,28.244848,2.780541
28.245398,3343.119141,56.502064,2.696615,,,,,,,,,28.252878,2.780541
28.253426,3343.339111,56.51812,2.696643,,,,,,,,,28.260906,2.780541
28.261454,3343.277344,56.53418,2.696711,,,,,,,,,28.268934,2.781992
28.269484,3343.370605,56.55024,2.696761,,,,,,,,,28.276964,2.783444
28.277512,3343.246338,56.566296,2.6968,,,,,,,,,28.284992,2.784895
28.28554,3343.428711,56.582355,2.696834,,,,,,,,,28.29302,2.786347
28.29357,3343.743896,56.598412,2.696864,,,,,,,,,28.30105,2.787798
28.301598,3344.066162,56.614471,2.696889,,,,,,,,,28.309078,2.789249
28.309626,3343.956055,56.630531,2.6969,,,,,,,,,28.317106,2.790701
28.317656,3344.20874,56.646587,2.696866,,,,,,,,,28.325136,2.792152
28.325684,3344.314697,56.662647,2.696811,,,,,,,,,28.333164,2.793604
28.333712,3344.079346,56.678707,2.696757,,,,,,,,,28.341192,2.795055
28.341742,3344.077148,56.694763,2.696691,,,,,,,,,28.349222,2.795055
28.34977,3344.117188,56.710823,2.696673,,,,,,,,,28.35725,2.795055
28.357798,3344.059082,56.726879,2.696684,,,,,,,,,28.365278,2.795055
28.365828,3343.864258,56.742939,2.696696,,,,,,,,,28.373308,2.795055
28.373856,3343.815186,56.758999,2.696668,,,,,,,,,28.381336,2.795055
28.381884,3343.91748,56.775055,2.696681,,,,,,,,,28.389364,2.795055
28.389914,3343.965088,56.791115,2.696718,,,,,,,,,28.397394,2.795055
28.397942,3344.033447,56.807171,2.696635,,,,,,,,,28.405422,2.795055
28.40597,3344.081543,56.823231,2.696553,,,,,,,,,28.41345,2.795055
28.414,3343.981689,56.839291,2.696545,,,,,,,,,28.42148,2.795055
28.422028,3343.885986,56.855347,2.696511,,,,,,,,,28.429508,2.795055
28.430056,3344.039551,56.871407,2.696518,,,,,,,,,28.437536,2.795055
28.438086,3344.040283,56.887466,2.696478,,,,,,,,,28.445566,2.795055
28.446114,3343.945801,56.903522,2.696496,,,,,,,,,28.453594,2.795055
28.454142,3343.973389,56.919582,2.696538,,,,,,,,,28.461622,2.795055
28.462172,3343.878418,56.935638,2.696602,,,,,,,,,28.469652,2.795055
28.4702,3343.951416,56.951698,2.696656,,,,,,,,,28.47768,2.795055
28.478228,3344.156006,56.967758,2.696712,,,,,,,,,28.485708,2.795055
28.486258,3344.349121,56.983814,2.696753,,,,,,,,,28.493738,2.795055
28.494286,3344.126221,56.999874,2.696808,,,,,,,,,28.501766,2.795055
28.502314,3343.873291,57.01593,2.696857,,,,,,,,,28.509794,2.796507
28.510344,3344.10376,57.03199,2.696856,,,,,,,,,28.517824,2.797958
28.518372,3344.072021,57.04805,2.696877,,,,,,,,,28.525852,2.79941
28.5264,3344.117188,57.064106,2.696939,,,,,,,,,28.53388,2.800861
28.53443,3344.078369,57.080166,2.696942,,,,,,,,,28.54191,2.802313
28.542458,3344.488525,57.096226,2.696908,,,,,,,,,28.549938,2.803764
28.550486,3344.128662,57.112282,2.69693,,,,,,,,,28.557966,2.805216
28.558516,3344.123291,57.128342,2.696985,,,,,,,,,28.565996,2.806667
28.566544,3343.935059,57.144398,2.697012,,,,,,,,,28.574024,2.808119
28.574572,3344.032959,57.160458,2.697033,,,,,,,,,28.582052,2.80957
28.582602,3344.105469,57.176517,2.697041,,,,,,,,,28.590082,2.80957
28.59063,3344.138916,57.192574,2.697027,,,,,,,,,28.59811,2.80957
28.598658,3344.038818,57.208633,2.696976,,,,,,,,,28.606138,2.80957
28.606688,3343.777832,57.224689,2.69697,,,,,,,,,28.614168,2.80957
28.614716,3343.745605,57.240749,2.696955,,,,,,,,,28.622196,2.80957
28.622744,3343.921387,57.256809,2.696956,,,,,,,,,28.630224,2.80957
28.630774,3344.045166,57.272865,2.696895,,,,,,,,,28.638254,2.80957
28.638802,3343.990723,57.288925,2.6969,,,,,,,,,28.646282,2.80957
28.64683,3344.023926,57.304985,2.696881,,,,,,,,,28.65431,2.80957
28.65486,3344.212646,57.321041,2.696814,,,,,,,,,28.66234,2.80957
28.662888,3344.35083,57.337101,2.696777,,,,,,,,,28.670368,2.80957
28.670916,3344.581299,57.353157,2.696803,,,,,,,,,28.678396,2.80957
28.678946,3344.812256,57.369217,2.696805,,,,,,,,,28.686426,2.80957
28.686974,3344.694092,57.385277,2.696808,,,,,,,,,28.694454,2.80957
28.695002,3344.593262,57.401333,2.696867,,,,,,,,,28.702482,2.80957
28.703032,3344.78833,57.417393,2.696917,,,,,,,,,28.710512,2.80957
28.71106,3344.728516,57.433449,2.696946,,,,,,,,,28.71854,2.80957
28.719088,3344.62915,57.449509,2.697007,,,,,,,,,28.726568,2.80957
28.727118,3344.732178,57.465569,2.697071,,,,,,,,,28.734598,2.80957
28.735146,3344.954346,57.481625,2.697098,,,,,,,,,28.742626,2.80957
28.743174,3344.945313,57.497684,2.697111,,,,,,,,,28.750654,2.811022
28.751204,3344.553711,57.513744,2.697133,,,,,,,,,28.758684,2.812473
28.759232,3345.206055,57.5298,2.697174,,,,,,,,,28.766712,2.813925
28.76726,3345.215576,57.54586,2.697218,,,,,,,,,28.77474,2.815376
28.77529,3345.683594,57.561916,2.697222,,,,,,,,,28.78277,2.816828
28.783318,3345.628662,57.577976,2.697194,,,,,,,,,28.790798,2.818279
28.791346,3345.573486,57.594036,2.697163,,,,,,,,,28.798826,2.819731
28.799376,3345.59082,57.610092,2.697108,,,,,,,,,28.806856,2.821182
28.807404,3345.403564,57.626152,2.6971,,,,,,,,,28.814884,2.822634
28.815432,3345.631836,57.642208,2.6971,,,,,,,,,28.822912,2.824085
28.823462,3345.894531,57.658268,2.697106,,,,,,,,,28.830942,2.824085
28.83149,3345.794678,57.674328,2.697079,,,,,,,,,28.83897,2.824085
28.839518,3345.717041,57.690384,2.697046,,,,,,,,,28.846998,2.824085
28.847548,3345.799072,57.706444,2.696976,,,,,,,,,28.855028,2.824085
28.855576,3345.863281,57.722504,2.696944,,,,,,,,,28.863056,2.824085
28.863604,3345.567139,57.73856,2.696897,,,,,,,,,28.871086,2.824085
28.871634,3345.198975,57.75462,2.696873,,,,,,,,,28.879114,2.824085
28.879662,3344.924805,57.770676,2.696871,,,,,,,,,28.887142,2.824085
28.88769,3344.390869,57.786736,2.69684,,,,,,,,,28.895172,2.824085
28.89572,3344.152344,57.802795,2.696852,,,,,,,,,28.9032,2.824085
28.903748,3344.117188,57.818851,2.696842,,,,,,,,,28.911228,2.824085
28.911776,3344.093018,57.834911,2.696861,,,,,,,,,28.919258,2.824085
28.919806,3343.995605,57.850967,2.696908,,,,,,,,,28.927286,2.824085
28.927834,3343.918701,57.867027,2.696941,,,,,,,,,28.935314,2.824085
28.935862,3343.861084,57.883087,2.696937,,,,,,,,,28.943344,2.824085
28.943892,3343.702637,57.899143,2.696901,,,,,,,,,28.951372,2.824085
28.95192,3343.948242,57.915203,2.696892,,,,,,,,,28.9594,2.824085
28.959948,3343.927979,57.931263,2.696901,,,,,,,,,28.96743,2.824085
28.967978,3343.752197,57.947319,2.696837,,,,,,,,,28.975458,2.824085
28.976006,3343.82373,57.963379,2.696711,,,,,,,,,28.983486,2.824085
28.984034,3343.362305,57.979435,2.696586,,,,,,,,,28.991516,2.825536
28.992064,3343.854248,57.995495,2.696436,,,,,,,,,28.999544,2.826988
29.000092,3343.929688,58.011555,2.696231,,,,,,,,,29.007572,2.828439
29.00812,3343.89502,58.027611,2.696008,,,,,,,,,29.015602,2.82989
29.01615,3343.947266,58.043671,2.695785,,,,,,,,,29.02363,2.831342
29.024178,3344.108398,58.059727,2.695608,,,,,,,,,29.031658,2.832793
29.032206,3344.083252,58.075787,2.695453,,,,,,,,,29.039688,2.834244
29.040236,3344.155029,58.091846,2.695314,,,,,,,,,29.047716,2.835696
29.048264,3344.186523,58.107903,2.69517,,,,,,,,,29.055744,2.837147
29.056292,3344.21582,58.123962,2.695004,,,,,,,,,29.063774,2.838598
29.064322,3344.139404,58.140022,2.694834,,,,,,,,,29.071802,2.838598
29.07235,3344.28418,58.156078,2.694752,,,,,,,,,29.07983,2.838598
29.080378,3344.526123,58.172138,2.694621,,,,,,,,,29.08786,2.838598
29.088408,3344.599609,58.188194,2.694537,,,,,,,,,29.095888,2.838598
29.096436,3344.656982,58.204254,2.694484,,,,,,,,,29.103916,2.838598
29.104464,3344.587891,58.220314,2.694464,,,,,,,,,29.111946,2.838598
29.112494,3344.499756,58.23637,2.694398,,,,,,,,,29.119974,2.838598
29.120522,3344.334473,58.25243,2.694369,,,,,,,,,29.128002,2.838598
29.12855,3344.577148,58.268486,2.694396,,,,,,,,,29.136032,2.838598
29.13658,3344.635986,58.284546,2.694422,,,,,,,,,29.14406,2.838598
29.144608,3344.634277,58.300606,2.694397,,,,,,,,,29.152088,2.838598
29.152636,3344.628662,58.316662,2.694338,,,,,,,,,29.160118,2.838598
29.160666,3344.604004,58.332722,2.694249,,,,,,,,,29.168146,2.838598
29.168694,3344.667236,58.348782,2.694136,,,,,,,,,29.176174,2.838598
29.176722,3344.573242,58.364838,2.694037,,,,,,,,,29.184204,2.838598
29.184752,3344.39209,58.380898,2.69392,,,,,,,,,29.192232,2.838598
29.19278,3344.476807,58.396954,2.693819,,,,,,,,,29.20026,2.838598
29.200808,3344.513672,58.413013,2.693764,,,,,,,,,29.20829,2.838598
29.208838,3344.812256,58.429073,2.693713,,,,,,,,,29.216318,2.838598
29.216866,3344.972656,58.445129,2.693669,,,,,,,,,29.224346,2.838598
29.224894,3345.193848,58.461189,2.693643,,,,,,,,,29.232376,2.840049
29.232924,3345.271973,58.477245,2.693632,,,,,,,,,29.240404,2.8415
29.240952,3345.144531,58.493305,2.693695,,,,,,,,,29.248432,2.842951
29.24898,3344.94043,58.509365,2.693717,,,,,,,,,29.256462,2.844402
29.25701,3344.857178,58.525421,2.69371,,,,,,,,,29.26449,2.845853
29.265038,3344.821045,58.541481,2.693759,,,,,,,,,29.272518,2.847304
29.273066,3344.947754,58.557541,2.693766,,,,,,,,,29.280548,2.848755
29.281096,3344.824463,58.573597,2.693841,,,,,,,,,29.288576,2.850206
29.289124,3344.733643,58.589657,2.69385,,,,,,,,,29.296604,2.851657
29.297152,3344.825928,58.605713,2.693873,,,,,,,,,29.304634,2.853108
29.305182,3345.092773,58.621773,2.693881,,,,,,,,,29.312662,2.853108
29.31321,3345.366699,58.637833,2.693852,,,,,,,,,29.32069,2.853108
29.321238,3345.464111,58.653889,2.693816,,,,,,,,,29.32872,2.853108
29.329268,3345.395752,58.669949,2.693857,,,,,,,,,29.336748,2.853108
29.337296,3345.314209,58.686005,2.69389,,,,,,,,,29.344776,2.853108
29.345324,3345.361328,58.702065,2.693886,,,,,,,,,29.352806,2.853108
29.353354,3345.269287,58.718124,2.693884,,,,,,,,,29.360834,2.853108
29.361382,3344.952637,58.73418,2.693868,,,,,,,,,29.368862,2.853108
29.36941,3344.747314,58.75024,2.693792,,,,,,,,,29.376892,2.853108
29.377439,3344.549072,58.7663,2.693742,,,,,,,,,29.38492,2.853108
29.385468,3344.52417,58.782356,2.693736,,,,,,,,,29.392948,2.853108
29.393496,3344.325684,58.798416,2.693711,,,,,,,,,29.400978,2.853108
29.401525,3344.622559,58.814472,2.693699,,,,,,,,,29.409006,2.853108
29.409554,3344.605957,58.830532,2.693703,,,,,,,,,29.417034,2.853108
29.417582,3344.39502,58.846592,2.693689,,,,,,,,,29.425064,2.853108
29.425611,3344.265137,58.862648,2.693668,,,,,,,,,29.433092,2.853108
29.43364,3344.260498,58.878708,2.693628,,,,,,,,,29.44112,2.853108
29.441668,3343.951904,58.894764,2.693567,,,,,,,,,29.44915,2.853108
29.449697,3343.772949,58.910824,2.693539,,,,,,,,,29.457178,2.853108
29.457726,3344.050781,58.926884,2.693575,,,,,,,,,29.465206,2.853108
29.465754,3344.267578,58.94294,2.693567,,,,,,,,,29.473236,2.854559
29.473783,3344.32666,58.959,2.693501,,,,,,,,,29.481264,2.85601
29.481812,3344.30542,58.97506,2.69347,,,,,,,,,29.489292,2.85746
29.48984,3344.53418,58.991116,2.693464,,,,,,,,,29.497322,2.858911
29.497869,3344.775146,59.007175,2.693483,,,,,,,,,29.50535,2.860362
29.505898,3344.56543,59.023232,2.693544,,,,,,,,,29.513378,2.861813
29.513926,3344.261719,59.039291,2.69354,,,,,,,,,29.521408,2.863264
29.521955,3344.035889,59.055351,2.693641,,,,,,,,,29.529436,2.864714
29.529984,3344.118896,59.071407,2.693801,,,,,,,,,29.537464,2.866165
29.538012,3344.35376,59.087467,2.693846,,,,,,,,,29.545494,2.867616
29.546041,3344.416016,59.103523,2.69382,,,,,,,,,29.553522,2.867616
29.55407,3344.47168,59.119583,2.693732,,,,,,,,,29.56155,2.867616
29.562098,3344.557861,59.135643,2.693633,,,,,,,,,29.56958,2.867616
29.570127,3344.736572,59.151699,2.693565,,,,,,,,,29.577608,2.867616
29.578156,3344.865479,59.167759,2.693473,,,,,,,,,29.585636,2.867616
29.586184,3345.02124,59.183819,2.693388,,,,,,,,,29.593666,2.867616
29.594213,3345.071533,59.199875,2.693347,,,,,,,,,29.601694,2.867616
29.602242,3345.252441,59.215935,2.693341,,,,,,,,,29.609722,2.867616
29.61027,3345.040039,59.231991,2.693338,,,,,,,,,29.617752,2.867616
29.618299,3345.036865,59.248051,2.693339,,,,,,,,,29.62578,2.867616
29.626328,3344.788818,59.264111,2.693328,,,,,,,,,29.633808,2.867616
29.634356,3344.789307,59.280167,2.693292,,,,,,,,,29.641838,2.867616
29.642385,3344.791748,59.296227,2.693251,,,,,,,,,29.649866,2.867616
29.650414,3345.099609,59.312283,2.693195,,,,,,,,,29.657894,2.867616
29.658442,3345.322754,59.328342,2.693107,,,,,,,,,29.665924,2.867616
29.666471,3345.537842,59.344402,2.693058,,,,,,,,,29.673952,2.867616
29.6745,3345.680176,59.360458,2.693058,,,,,,,,,29.68198,2.867616
29.682528,3345.677002,59.376518,2.693052,,,,,,,,,29.69001,2.867616
29.690557,3345.709961,59.392578,2.69307,,,,,,,,,29.698038,2.867616
29.698586,3345.804932,59.408634,2.693095,,,,,,,,,29.706066,2.867616
29.706614,3345.8396,59.424694,2.693104,,,,,,,,,29.714096,2.869066
29.714643,3346.100098,59.44075,2.69313,,,,,,,,,29.722124,2.870516
29.722672,3346.405273,59.45681,2.693151,,,,,,,,,29.730152,2.871967
29.7307,3346.389893,59.47287,2.693135,,,,,,,,,29.738182,2.873417
29.738729,3346.318604,59.488926,2.693135,,,,,,,,,29.74621,2.874867
29.746758,3346.33374,59.504986,2.69314,,,,,,,,,29.754238,2.876317
29.754786,3346.195801,59.521042,2.693222,,,,,,,,,29.762268,2.877768
29.762815,3346.132813,59.537102,2.693237,,,,,,,,,29.770296,2.879218
29.770844,3346.359375,59.553162,2.693231,,,,,,,,,29.778324,2.880668
29.778872,3346.430908,59.569218,2.693259,,,,,,,,,29.786354,2.882118
29.786901,3346.349365,59.585278,2.69333,,,,,,,,,29.794382,2.882118
29.79493,3346.402588,59.601337,2.693366,,,,,,,,,29.80241,2.882118
29.802958,3346.321289,59.617393,2.693423,,,,,,,,,29.81044,2.882118
29.810987,3346.422607,59.633453,2.693553,,,,,,,,,29.818468,2.882118
29.819016,3346.424805,59.649509,2.69368,,,,,,,,,29.826496,2.882118
29.827044,3346.070801,59.665569,2.693763,,,,,,,,,29.834526,2.882118
29.835073,3346.07373,59.681629,2.693825,,,,,,,,,29.842554,2.882118
29.843102,3345.986816,59.697685,2.693894,,,,,,,,,29.850582,2.882118
29.85113,3345.895996,59.713745,2.693975,,,,,,,,,29.858612,2.882118
29.859159,3345.832275,59.729801,2.694047,,,,,,,,,29.86664,2.882118
29.867188,3345.967773,59.745861,2.69409,,,,,,,,,29.874668,2.882118
29.875216,3345.575928,59.761921,2.694142,,,,,,,,,29.882698,2.882118
29.883245,3345.140869,59.777977,2.694219,,,,,,,,,29.890726,2.882118
29.891273,3344.770996,59.794037,2.694239,,,,,,,,,29.898754,2.882118
29.899302,3344.614258,59.810097,2.694225,,,,,,,,,29.906784,2.882118
29.907331,3344.267578,59.826153,2.694241,,,,,,,,,29.914812,2.882118
29.915359,3344.237793,59.842213,2.694296,,,,,,,,,29.92284,2.882118
29.923388,3344.45874,59.858269,2.694325,,,,,,,,,29.93087,2.882118
29.931417,3344.331543,59.874329,2.694336,,,,,,,,,29.938898,2.882118
29.939445,3344.43042,59.890388,2.694285,,,,,,,,,29.946926,2.882118
29.947474,3344.666504,59.906445,2.694353,,,,,,,,,29.954956,2.883568
29.955503,3344.605957,59.922504,2.694447,,,,,,,,,29.962984,2.885018
29.963531,3344.480225,59.93856,2.694514,,,,,,,,,29.971012,2.886468
29.97156,3344.345459,59.95462,2.694565,,,,,,,,,29.979042,2.887918
29.979589,3344.108398,59.97068,2.694637,,,,,,,,,29.98707,2.889367
29.987617,3343.794922,59.986736,2.694713,,,,,,,,,29.995098,2.890817
29.995646,3343.670898,60.002796,2.694762,,,,,,,,,30.003128,2.892267
30.003675,3343.631104,60.018856,2.694803,,,,,,,,,30.011156,2.893717
30.011703,3343.789795,60.034912,2.694837,,,,,,,,,30.019184,2.895166
30.019732,3343.637695,60.050972,2.694871,,,,,,,,,30.027214,2.896616
30.027761,3343.561523,60.067028,2.694911,,,,,,,,,30.035242,2.896616
30.035789,3343.912842,60.083088,2.694902,,,,,,,,,30.04327,2.896616
30.043818,3344.09375,60.099148,2.694877,,,,,,,,,30.0513,2.896616
30.051847,3344.306396,60.115204,2.694883,,,,,,,,,30.059328,2.896616
30.059875,3344.400879,60.131264,2.694872,,,,,,,,,30.067356,2.896616
30.067904,3343.897949,60.14732,2.694839,,,,,,,,,30.075386,2.896616
30.075933,3343.936279,60.16338,2.694792,,,,,,,,,30.083414,2.896616
30.083961,3344.052979,60.17944,2.694715,,,,,,,,,30.091442,2.896616
30.09199,3344.526123,60.195496,2.694646,,,,,,,,,30.099472,2.896616
30.100019,3345.146729,60.211555,2.694625,,,,,,,,,30.1075,2.896616
30.108047,3345.204102,60.227615,2.694618,,,,,,,,,30.115528,2.896616
30.116076,3345.134033,60.243671,2.694596,,,,,,,,,30.123558,2.896616
30.124105,3344.773682,60.259731,2.694574,,,,,,,,,30.131586,2.896616
30.132133,3344.459961,60.275787,2.694511,,,,,,,,,30.139614,2.896616
30.140162,3344.338623,60.291847,2.694425,,,,,,,,,30.147644,2.896616
30.148191,3344.068359,60.307907,2.694363,,,,,,,,,30.155672,2.896616
30.156219,3343.755615,60.323963,2.694341,,,,,,,,,30.1637,2.896616
30.164248,3343.605957,60.340023,2.694346,,,,,,,,,30.17173,2.896616
30.172277,3343.916992,60.356083,2.694288,,,,,,,,,30.179758,2.896616
30.180305,3344.234131,60.372139,2.694223,,,,,,,,,30.187786,2.896616
30.188334,3344.294189,60.388199,2.694121,,,,,,,,,30.195816,2.898065
30.196363,3344.615479,60.404255,2.694075,,,,,,,,,30.203844,2.899515
30.204391,3344.943359,60.420315,2.694007,,,,,,,,,30.211872,2.900964
30.21242,3344.997803,60.436375,2.693939,,,,,,,,,30.219902,2.902413
30.220449,3345.131348,60.452431,2.693868,,,,,,,,,30.22793,2.903862
30.228477,3345.256348,60.468491,2.69381,,,,,,,,,30.235958,2.905311
30.236506,3345.266846,60.484547,2.693805,,,,,,,,,30.243988,2.90676
30.244535,3344.987793,60.500607,2.693854,,,,,,,,,30.252016,2.90821
30.252563,3345.307373,60.516666,2.693872,,,,,,,,,30.260044,2.909659
30.260592,3345.288818,60.532722,2.693869,,,,,,,,,30.268074,2.911108
30.268621,3345.402832,60.548782,2.693894,,,,,,,,,30.276102,2.911108
30.276649,3345.758057,60.564842,2.69391,,,,,,,,,30.28413,2.911108
30.284678,3345.556641,60.580898,2.693944,,,,,,,,,30.29216,2.911108
30.292707,3345.583008,60.596958,2.693966,,,,,,,,,30.300188,2.911108
30.300735,3345.137939,60.613014,2.693931,,,,,,,,,30.308216,2.911108
